sample_id,cancer_type,feature,bina
1660036,COREAD,SBS1,1
1674021,COREAD,SBS1,1
1789883,COREAD,SBS1,0
683665,MM,SBS2,0
683667,MB,SBS2,0
684052,SARC,SBS2,0
684055,EWING,SBS2,0
684057,EWING,SBS2,1
684059,EWING,SBS2,0
684062,EWING,SBS2,0
684072,EWING,SBS2,0
687448,SKCM,SBS2,1
687455,BLCA,SBS2,1
687457,BLCA,SBS2,1
687459,BLCA,SBS2,1
687505,CESC,SBS2,0
687506,CESC,SBS2,1
687514,CESC,SBS2,1
687562,GBM,SBS2,0
687568,GBM,SBS2,0
687586,GBM,SBS2,0
687588,GBM,SBS2,1
687590,GBM,SBS2,1
687592,GBM,SBS2,0
687596,LUSC,SBS2,1
687600,LUSC,SBS2,1
687777,LUAD,SBS2,0
687780,LUSC,SBS2,1
687787,LUSC,SBS2,0
687794,LUAD,SBS2,0
687798,LUAD,SBS2,0
687799,LUAD,SBS2,0
687800,LUAD,SBS2,0
687802,LUAD,SBS2,0
687807,LUAD,SBS2,0
687812,LUAD,SBS2,0
687815,LUSC,SBS2,1
687816,LUAD,SBS2,0
687819,LUAD,SBS2,1
687820,LUAD,SBS2,1
687821,LUAD,SBS2,0
687829,LUSC,SBS2,0
687980,SCLC,SBS2,0
687983,SCLC,SBS2,0
687985,SCLC,SBS2,0
687995,SCLC,SBS2,0
687997,SCLC,SBS2,0
688001,SCLC,SBS2,0
688007,SCLC,SBS2,1
688010,SCLC,SBS2,0
688011,SCLC,SBS2,0
688013,SCLC,SBS2,1
688014,SCLC,SBS2,0
688015,SCLC,SBS2,0
688018,SCLC,SBS2,0
688021,SCLC,SBS2,0
688022,SCLC,SBS2,0
688023,SCLC,SBS2,0
688025,SCLC,SBS2,0
688026,SCLC,SBS2,0
688027,SCLC,SBS2,0
688058,MESO,SBS2,0
688086,NB,SBS2,0
688121,SARC,SBS2,0
713869,LUAD,SBS2,0
713878,SCLC,SBS2,0
713880,SCLC,SBS2,1
713885,SCLC,SBS2,0
713899,SCLC,SBS2,0
717431,NB,SBS2,0
722045,LUAD,SBS2,0
722046,LUAD,SBS2,0
722058,LUAD,SBS2,0
722066,LUAD,SBS2,1
724812,BLCA,SBS2,1
724825,MM,SBS2,1
724828,NB,SBS2,0
724831,LUSC,SBS2,0
724834,LUAD,SBS2,1
724839,CESC,SBS2,1
724855,LUSC,SBS2,0
724859,LUAD,SBS2,1
724866,LUAD,SBS2,1
724868,LUAD,SBS2,1
724869,PAAD,SBS2,0
724870,PAAD,SBS2,0
724872,SCLC,SBS2,0
724873,LUAD,SBS2,0
724874,LUAD,SBS2,1
724878,LUAD,SBS2,1
724879,LUSC,SBS2,0
735784,ESCA,SBS2,1
749712,BRCA,SBS2,1
749713,BRCA,SBS2,0
753531,HNSC,SBS2,0
753532,HNSC,SBS2,1
753533,KIRC,SBS2,0
753534,LUSC,SBS2,1
753535,HNSC,SBS2,0
753538,HNSC,SBS2,1
753539,EWING,SBS2,0
753540,LUSC,SBS2,0
753541,HNSC,SBS2,0
753545,SKCM,SBS2,0
753546,SKCM,SBS2,0
753547,SCLC,SBS2,0
753548,LAML,SBS2,0
753549,GBM,SBS2,0
753551,SCLC,SBS2,1
753552,BLCA,SBS2,1
753554,LUSC,SBS2,0
753555,ESCA,SBS2,0
753556,LUSC,SBS2,1
753558,KIRC,SBS2,0
753559,ESCA,SBS2,0
753561,HNSC,SBS2,0
753562,HNSC,SBS2,1
753563,MM,SBS2,0
753564,SCLC,SBS2,0
753565,SCLC,SBS2,1
753566,BLCA,SBS2,0
753569,LUSC,SBS2,0
753570,HNSC,SBS2,1
753572,PAAD,SBS2,0
753573,ESCA,SBS2,0
753574,ESCA,SBS2,1
753575,ESCA,SBS2,0
753576,ESCA,SBS2,1
753579,SKCM,SBS2,0
753583,HNSC,SBS2,0
753584,BLCA,SBS2,1
753586,LUSC,SBS2,0
753588,SCLC,SBS2,1
753589,SCLC,SBS2,0
753592,LUAD,SBS2,1
753594,SCLC,SBS2,0
753595,PAAD,SBS2,1
753596,SKCM,SBS2,0
753599,SCLC,SBS2,0
753600,LUAD,SBS2,0
753604,LUSC,SBS2,0
753605,SCLC,SBS2,0
753607,LUSC,SBS2,0
753608,LUAD,SBS2,1
753610,SCLC,SBS2,0
753612,MM,SBS2,0
753614,ESCA,SBS2,1
753615,MM,SBS2,0
753616,NB,SBS2,0
753618,NB,SBS2,0
753620,NB,SBS2,0
753621,ESCA,SBS2,0
753622,ESCA,SBS2,1
753623,ESCA,SBS2,1
753624,PAAD,SBS2,0
905933,OV,SBS2,0
905934,PRAD,SBS2,0
905935,PRAD,SBS2,0
905936,COREAD,SBS2,0
905937,COREAD,SBS2,0
905938,LAML,SBS2,0
905939,COREAD,SBS2,0
905940,LCML,SBS2,0
905941,LUSC,SBS2,0
905942,LUAD,SBS2,0
905943,LUSC,SBS2,0
905944,LUAD,SBS2,1
905946,BRCA,SBS2,1
905947,KIRC,SBS2,0
905948,KIRC,SBS2,1
905950,KIRC,SBS2,0
905951,BRCA,SBS2,1
905952,ALL/CLL,SBS2,0
905954,SKCM,SBS2,1
905955,SKCM,SBS2,0
905956,SKCM,SBS2,1
905957,BRCA,SBS2,0
905958,ALL/CLL,SBS2,0
905959,OV,SBS2,0
905960,BRCA,SBS2,1
905961,COREAD,SBS2,0
905962,COREAD,SBS2,1
905963,KIRC,SBS2,1
905964,MM,SBS2,0
905965,ALL/CLL,SBS2,0
905967,LUAD,SBS2,1
905968,OV,SBS2,0
905969,OV,SBS2,0
905970,LUAD,SBS2,0
905971,COREAD,SBS2,0
905973,LUSC,SBS2,0
905974,SKCM,SBS2,0
905975,SKCM,SBS2,0
905976,SKCM,SBS2,0
905979,KIRC,SBS2,0
905981,KIRC,SBS2,0
905982,GBM,SBS2,0
905983,GBM,SBS2,0
905984,LGG,SBS2,0
905985,GBM,SBS2,1
905986,GBM,SBS2,0
905989,COREAD,SBS2,0
905990,OV,SBS2,0
905991,OV,SBS2,0
906693,PAAD,SBS2,0
906695,ALL/CLL,SBS2,0
906696,THCA,SBS2,0
906746,GBM,SBS2,0
906763,ALL/CLL,SBS2,0
906765,MM,SBS2,0
906790,STAD,SBS2,0
906791,LUAD,SBS2,0
906792,SKCM,SBS2,0
906793,SKCM,SBS2,0
906794,HNSC,SBS2,1
906795,THCA,SBS2,0
906797,BLCA,SBS2,1
906798,BLCA,SBS2,0
906800,ALL/CLL,SBS2,0
906801,BRCA,SBS2,1
906804,OV,SBS2,0
906805,LUAD,SBS2,0
906807,DLBC,SBS2,1
906808,SCLC,SBS2,0
906812,BRCA,SBS2,0
906813,SKCM,SBS2,0
906814,SKCM,SBS2,0
906817,ESCA,SBS2,0
906818,SKCM,SBS2,0
906820,NB,SBS2,0
906821,PAAD,SBS2,0
906823,GBM,SBS2,0
906824,CESC,SBS2,1
906825,OV,SBS2,1
906826,BRCA,SBS2,0
906827,BONE,SBS2,0
906828,THCA,SBS2,1
906830,SKCM,SBS2,0
906831,LYMP,SBS2,0
906832,DLBC,SBS2,0
906834,MB,SBS2,1
906835,GBM,SBS2,0
906836,ALL/CLL,SBS2,0
906837,HNSC,SBS2,0
906838,LYMP,SBS2,0
906839,GBM,SBS2,0
906841,SKCM,SBS2,1
906842,DLBC,SBS2,1
906843,CESC,SBS2,1
906844,BRCA,SBS2,0
906846,LYMP,SBS2,0
906847,LYMP,SBS2,0
906848,STAD,SBS2,0
906849,STAD,SBS2,1
906851,BRCA,SBS2,0
906852,OV,SBS2,0
906853,BTCA,SBS2,1
906854,ALL/CLL,SBS2,0
906855,LCML,SBS2,1
906856,ALL/CLL,SBS2,0
906861,BTCA,SBS2,1
906862,BRCA,SBS2,1
906864,THCA,SBS2,0
906865,SKCM,SBS2,1
906868,LGG,SBS2,0
906869,STAD,SBS2,0
906870,LAML,SBS2,0
906871,LGG,SBS2,0
906872,NB,SBS2,0
906873,GBM,SBS2,1
906875,NB,SBS2,1
906877,ALL/CLL,SBS2,0
906999,SARC,SBS2,0
907000,UCEC,SBS2,0
907041,STAD,SBS2,0
907042,LGG,SBS2,0
907043,ALL/CLL,SBS2,1
907044,ALL/CLL,SBS2,0
907045,BRCA,SBS2,0
907046,BRCA,SBS2,0
907048,BRCA,SBS2,0
907050,HL,SBS2,0
907051,UCEC,SBS2,0
907053,LAML,SBS2,0
907055,STAD,SBS2,1
907056,ALL/CLL,SBS2,1
907057,LIHC,SBS2,0
907059,HNSC,SBS2,0
907060,BONE,SBS2,0
907061,HNSC,SBS2,1
907062,HNSC,SBS2,1
907063,DLBC,SBS2,0
907064,BONE,SBS2,0
907065,BLCA,SBS2,0
907066,BLCA,SBS2,0
907068,CESC,SBS2,1
907069,BTCA,SBS2,1
907072,BONE,SBS2,0
907073,STAD,SBS2,0
907169,SKCM,SBS2,0
907170,NB,SBS2,0
907171,SKCM,SBS2,0
907172,SKCM,SBS2,1
907173,MESO,SBS2,1
907175,UCEC,SBS2,0
907176,UCEC,SBS2,0
907268,LYMP,SBS2,0
907269,ALL/CLL,SBS2,0
907270,ALL/CLL,SBS2,0
907271,LGG,SBS2,0
907272,ALL/CLL,SBS2,0
907273,LYMP,SBS2,1
907274,DLBC,SBS2,0
907275,LAML,SBS2,0
907276,STAD,SBS2,0
907277,ALL/CLL,SBS2,0
907278,LAML,SBS2,0
907279,LGG,SBS2,0
907280,LAML,SBS2,0
907281,MM,SBS2,0
907282,LGG,SBS2,0
907285,PAAD,SBS2,0
907286,PAAD,SBS2,0
907287,COREAD,SBS2,0
907289,COREAD,SBS2,0
907290,BONE,SBS2,0
907291,COREAD,SBS2,0
907295,SCLC,SBS2,0
907298,SARC,SBS2,0
907299,KIRC,SBS2,0
907300,LAML,SBS2,0
907311,LCML,SBS2,0
907312,BLCA,SBS2,0
907313,GBM,SBS2,0
907314,NB,SBS2,0
907317,ESCA,SBS2,1
907318,ESCA,SBS2,1
907319,ESCA,SBS2,0
907320,ESCA,SBS2,1
907322,HL,SBS2,0
907323,HL,SBS2,1
907783,LCML,SBS2,0
907786,LUAD,SBS2,1
907787,ALL/CLL,SBS2,0
907788,PRAD,SBS2,0
907789,ALL/CLL,SBS2,0
907790,COREAD,SBS2,0
907791,MM,SBS2,0
907792,COREAD,SBS2,0
907794,COREAD,SBS2,0
907795,COREAD,SBS2,0
907796,LUSC,SBS2,0
908118,NB,SBS2,0
908120,BRCA,SBS2,0
908122,BRCA,SBS2,0
908123,BRCA,SBS2,0
908124,SKCM,SBS2,0
908125,SKCM,SBS2,0
908126,LCML,SBS2,0
908127,UCEC,SBS2,1
908128,SKCM,SBS2,0
908129,UCEC,SBS2,0
908130,UCEC,SBS2,0
908131,BONE,SBS2,1
908133,ALL/CLL,SBS2,0
908134,EWING,SBS2,0
908135,NB,SBS2,0
908136,ALL/CLL,SBS2,0
908138,STAD,SBS2,0
908139,STAD,SBS2,0
908142,ALL/CLL,SBS2,0
908143,ALL/CLL,SBS2,0
908144,LGG,SBS2,0
908145,LGG,SBS2,0
908146,ALL/CLL,SBS2,0
908147,ALL/CLL,SBS2,0
908148,LAML,SBS2,0
908149,ALL/CLL,SBS2,0
908150,MESO,SBS2,0
908151,BRCA,SBS2,1
908152,MESO,SBS2,0
908156,ALL/CLL,SBS2,0
908158,ALL/CLL,SBS2,0
908159,LYMP,SBS2,0
908440,NB,SBS2,0
908441,LGG,SBS2,1
908442,COREAD,SBS2,0
908443,LUSC,SBS2,0
908444,STAD,SBS2,0
908445,STAD,SBS2,0
908446,STAD,SBS2,1
908447,NB,SBS2,0
908448,LAML,SBS2,0
908449,LGG,SBS2,0
908450,LGG,SBS2,0
908451,LAML,SBS2,0
908452,LGG,SBS2,0
908455,STAD,SBS2,0
908457,COREAD,SBS2,0
908458,COREAD,SBS2,0
908459,LUSC,SBS2,1
908460,LUAD,SBS2,1
908461,STAD,SBS2,0
908462,MESO,SBS2,0
908463,LUAD,SBS2,1
908465,LUAD,SBS2,1
908468,SCLC,SBS2,0
908469,SCLC,SBS2,0
908470,MESO,SBS2,0
908471,LUSC,SBS2,0
908472,LUAD,SBS2,0
908473,LUAD,SBS2,0
908475,LUAD,SBS2,1
908476,LUAD,SBS2,0
908480,SCLC,SBS2,0
908481,SCLC,SBS2,1
908482,COREAD,SBS2,0
908483,SCLC,SBS2,0
909248,MB,SBS2,0
909249,MM,SBS2,0
909250,KIRC,SBS2,0
909251,ALL/CLL,SBS2,0
909252,ALL/CLL,SBS2,0
909253,LAML,SBS2,0
909256,BRCA,SBS2,0
909257,OV,SBS2,0
909260,ALL/CLL,SBS2,0
909262,LYMP,SBS2,0
909263,COREAD,SBS2,0
909264,SARC,SBS2,0
909696,ALL/CLL,SBS2,0
909697,STAD,SBS2,0
909698,COREAD,SBS2,0
909699,OV,SBS2,0
909700,HNSC,SBS2,0
909701,HL,SBS2,0
909702,LCML,SBS2,0
909703,ALL/CLL,SBS2,0
909704,BLCA,SBS2,1
909706,SKCM,SBS2,1
909707,BONE,SBS2,0
909708,HNSC,SBS2,1
909709,HNSC,SBS2,0
909711,STAD,SBS2,1
909712,GBM,SBS2,0
909713,SKCM,SBS2,1
909715,LAML,SBS2,0
909716,SARC,SBS2,0
909718,COREAD,SBS2,1
909719,LIHC,SBS2,0
909720,SARC,SBS2,0
909721,LUAD,SBS2,0
909722,ALL/CLL,SBS2,0
909723,SKCM,SBS2,0
909724,SKCM,SBS2,1
909725,SKCM,SBS2,0
909726,SKCM,SBS2,0
909727,SKCM,SBS2,0
909728,LUSC,SBS2,0
909729,GBM,SBS2,0
909731,EWING,SBS2,0
909732,SARC,SBS2,0
909735,UCEC,SBS2,0
909736,LIHC,SBS2,1
909737,LIHC,SBS2,0
909738,LIHC,SBS2,0
909739,LIHC,SBS2,0
909740,COREAD,SBS2,0
909742,LYMP,SBS2,1
909743,ALL/CLL,SBS2,0
909744,ACC,SBS2,0
909745,GBM,SBS2,0
909746,COREAD,SBS2,0
909747,COREAD,SBS2,0
909748,COREAD,SBS2,0
909749,BLCA,SBS2,0
909750,LGG,SBS2,1
909751,COREAD,SBS2,0
909754,BONE,SBS2,0
909755,COREAD,SBS2,0
909756,SARC,SBS2,0
909757,COREAD,SBS2,0
909758,UCEC,SBS2,0
909759,SARC,SBS2,0
909761,COREAD,SBS2,0
909762,ALL/CLL,SBS2,0
909769,BTCA,SBS2,0
909770,STAD,SBS2,0
909771,LAML,SBS2,0
909773,DLBC,SBS2,0
909774,OV,SBS2,0
909776,BONE,SBS2,0
909777,ALL/CLL,SBS2,0
909778,BRCA,SBS2,1
909779,LUSC,SBS2,0
909780,BLCA,SBS2,0
909781,KIRC,SBS2,0
909784,SKCM,SBS2,1
909785,LYMP,SBS2,0
909904,PAAD,SBS2,0
909905,GBM,SBS2,0
909907,BRCA,SBS2,0
909974,KIRC,SBS2,0
909975,OV,SBS2,0
909976,HL,SBS2,0
909977,BONE,SBS2,0
910079,ESCA,SBS2,0
910209,ALL/CLL,SBS2,0
910399,LUAD,SBS2,1
910401,LYMP,SBS2,0
910545,LAML,SBS2,0
910546,PAAD,SBS2,0
910549,ESCA,SBS2,0
910554,COREAD,SBS2,0
910566,LAML,SBS2,1
910567,NB,SBS2,0
910568,THCA,SBS2,1
910569,COREAD,SBS2,0
910687,ALL/CLL,SBS2,1
910688,LAML,SBS2,0
910689,COREAD,SBS2,0
910691,UCEC,SBS2,0
910692,SCLC,SBS2,0
910694,GBM,SBS2,1
910695,BTCA,SBS2,1
910697,SKCM,SBS2,1
910698,KIRC,SBS2,1
910700,COREAD,SBS2,1
910701,HNSC,SBS2,0
910702,PAAD,SBS2,1
910704,BRCA,SBS2,1
910705,ALL/CLL,SBS2,1
910706,LYMP,SBS2,0
910710,LCML,SBS2,1
910779,LUSC,SBS2,0
910780,NB,SBS2,0
910781,UCEC,SBS2,0
910784,SARC,SBS2,0
910849,BONE,SBS2,0
910850,LIHC,SBS2,0
910851,LUSC,SBS2,0
910853,SKCM,SBS2,0
910861,DLBC,SBS2,0
910899,SCLC,SBS2,0
910900,LUAD,SBS2,1
910903,SKCM,SBS2,1
910904,HNSC,SBS2,1
910905,COREAD,SBS2,1
910906,LYMP,SBS2,0
910907,PAAD,SBS2,0
910910,BRCA,SBS2,0
910911,HNSC,SBS2,0
910915,PAAD,SBS2,0
910916,HNSC,SBS2,1
910918,DLBC,SBS2,0
910919,DLBC,SBS2,1
910920,KIRC,SBS2,0
910921,SKCM,SBS2,0
910922,KIRC,SBS2,0
910924,STAD,SBS2,0
910925,SKCM,SBS2,0
910926,BLCA,SBS2,0
910927,BRCA,SBS2,0
910930,DLBC,SBS2,1
910931,LUAD,SBS2,0
910932,SKCM,SBS2,0
910933,GBM,SBS2,0
910934,DLBC,SBS2,0
910936,HNSC,SBS2,1
910937,SCLC,SBS2,1
910941,NB,SBS2,0
910942,LGG,SBS2,0
910943,GBM,SBS2,0
910944,ALL/CLL,SBS2,0
910947,LAML,SBS2,0
910948,BRCA,SBS2,1
910951,LCML,SBS2,0
910952,KIRC,SBS2,0
924100,PRAD,SBS2,0
924102,THCA,SBS2,1
924104,THCA,SBS2,1
924105,PRAD,SBS2,0
924106,BRCA,SBS2,0
924107,CESC,SBS2,1
924108,COREAD,SBS2,1
924110,HL,SBS2,1
924111,HNSC,SBS2,0
924151,THCA,SBS2,0
924186,OV,SBS2,0
924187,UCEC,SBS2,0
924188,LGG,SBS2,1
924189,NB,SBS2,1
924238,THCA,SBS2,1
924239,MM,SBS2,1
924240,BRCA,SBS2,1
924241,SCLC,SBS2,0
924244,LUAD,SBS2,0
924247,UCEC,SBS2,0
924248,SARC,SBS2,0
924250,STAD,SBS2,1
925338,BRCA,SBS2,0
925339,SKCM,SBS2,0
925340,STAD,SBS2,0
925341,LUSC,SBS2,0
925343,SARC,SBS2,0
925345,BONE,SBS2,0
925346,PAAD,SBS2,1
925347,PAAD,SBS2,0
925348,PAAD,SBS2,0
930081,SCLC,SBS2,0
930082,UCEC,SBS2,0
930083,THCA,SBS2,0
930297,CESC,SBS2,1
930298,CESC,SBS2,1
930299,THCA,SBS2,0
930301,SKCM,SBS2,1
946353,ESCA,SBS2,1
946354,ESCA,SBS2,1
946355,ESCA,SBS2,1
946356,ESCA,SBS2,1
946358,LYMP,SBS2,0
946359,BRCA,SBS2,0
946360,OV,SBS2,0
946361,LUSC,SBS2,0
946363,NB,SBS2,1
946366,GBM,SBS2,0
946367,GBM,SBS2,0
946368,GBM,SBS2,0
946369,LGG,SBS2,0
946370,GBM,SBS2,0
946372,GBM,SBS2,0
946373,LGG,SBS2,0
946377,GBM,SBS2,0
946382,BRCA,SBS2,1
949088,DLBC,SBS2,0
949090,OV,SBS2,1
949092,SKCM,SBS2,0
949093,BRCA,SBS2,1
949094,GBM,SBS2,1
949153,ALL/CLL,SBS2,0
949154,CESC,SBS2,1
949155,EWING,SBS2,0
949156,EWING,SBS2,0
949157,EWING,SBS2,0
949158,EWING,SBS2,0
949160,EWING,SBS2,0
949161,EWING,SBS2,0
949162,EWING,SBS2,0
949163,EWING,SBS2,0
949164,EWING,SBS2,0
949165,EWING,SBS2,0
949166,EWING,SBS2,0
949167,EWING,SBS2,0
949168,EWING,SBS2,0
949170,NB,SBS2,0
949171,NB,SBS2,0
949172,NB,SBS2,0
949173,NB,SBS2,0
949174,NB,SBS2,0
949175,NB,SBS2,0
949176,NB,SBS2,0
949177,NB,SBS2,0
949179,NB,SBS2,0
971773,SARC,SBS2,0
971774,SARC,SBS2,0
971777,SKCM,SBS2,1
998189,COREAD,SBS2,0
1240122,HNSC,SBS2,1
1240123,COREAD,SBS2,0
1240124,COREAD,SBS2,0
1240125,SKCM,SBS2,0
1240127,UCEC,SBS2,0
1240128,OV,SBS2,1
1240129,OV,SBS2,0
1240130,SKCM,SBS2,1
1240131,MESO,SBS2,0
1240132,MESO,SBS2,0
1240134,MESO,SBS2,0
1240135,MESO,SBS2,0
1240136,MESO,SBS2,0
1240137,MESO,SBS2,0
1240138,MESO,SBS2,0
1240139,MESO,SBS2,0
1240140,HNSC,SBS2,0
1240141,MESO,SBS2,0
1240142,LUSC,SBS2,0
1240143,LUSC,SBS2,0
1240144,LUSC,SBS2,1
1240145,LUAD,SBS2,1
1240146,LUAD,SBS2,1
1240150,LGG,SBS2,0
1240151,STAD,SBS2,1
1240153,SKCM,SBS2,0
1240154,THCA,SBS2,0
1240155,STAD,SBS2,0
1240157,LIHC,SBS2,0
1240158,LIHC,SBS2,0
1240159,LIHC,SBS2,1
1240160,LIHC,SBS2,0
1240161,HNSC,SBS2,0
1240162,HNSC,SBS2,0
1240166,SARC,SBS2,0
1240167,ESCA,SBS2,1
1240168,GBM,SBS2,0
1240169,GBM,SBS2,1
1240170,GBM,SBS2,0
1240172,BRCA,SBS2,0
1240173,COREAD,SBS2,1
1240174,UCEC,SBS2,0
1240178,THCA,SBS2,0
1240179,CESC,SBS2,0
1240182,SCLC,SBS2,0
1240183,LUSC,SBS2,1
1240184,LUSC,SBS2,0
1240185,LUAD,SBS2,0
1240186,SCLC,SBS2,0
1240187,LUAD,SBS2,0
1240189,SCLC,SBS2,0
1240190,LUAD,SBS2,0
1240191,LUSC,SBS2,0
1240192,SCLC,SBS2,0
1240193,SCLC,SBS2,0
1240196,HNSC,SBS2,0
1240197,OV,SBS2,0
1240198,OV,SBS2,0
1240199,OV,SBS2,0
1240200,OV,SBS2,1
1240204,HNSC,SBS2,1
1240206,HNSC,SBS2,1
1240208,PAAD,SBS2,1
1240209,STAD,SBS2,0
1240210,SARC,SBS2,1
1240212,CESC,SBS2,1
1240215,UCEC,SBS2,0
1240216,LIHC,SBS2,0
1240217,LIHC,SBS2,0
1240219,PAAD,SBS2,1
1240220,KIRC,SBS2,0
1240221,EWING,SBS2,0
1240222,OV,SBS2,0
1240223,THCA,SBS2,1
1240224,KIRC,SBS2,0
1240226,SKCM,SBS2,1
1247871,ALL/CLL,SBS2,0
1247873,LUAD,SBS2,0
1287381,LUAD,SBS2,0
1287706,SKCM,SBS2,0
1290722,THCA,SBS2,0
1290724,HNSC,SBS2,1
1290725,HNSC,SBS2,1
1290730,BLCA,SBS2,1
1290765,BONE,SBS2,0
1290767,BONE,SBS2,0
1290768,BONE,SBS2,0
1290769,COREAD,SBS2,1
1290771,COREAD,SBS2,0
1290795,BONE,SBS2,1
1290797,PAAD,SBS2,0
1290798,BRCA,SBS2,0
1290806,STAD,SBS2,1
1290808,MESO,SBS2,0
1290809,MESO,SBS2,0
1290810,MESO,SBS2,0
1290812,MESO,SBS2,0
1290813,MESO,SBS2,0
1290814,MESO,SBS2,0
1290905,BRCA,SBS2,1
1290907,COREAD,SBS2,0
1290908,LUAD,SBS2,0
1290922,BRCA,SBS2,0
1295740,ALL/CLL,SBS2,0
1295741,MM,SBS2,0
1297438,SCLC,SBS2,0
1297439,SCLC,SBS2,0
1297446,ALL/CLL,SBS2,0
1297447,MM,SBS2,1
1297449,DLBC,SBS2,0
1298134,CESC,SBS2,0
1298136,PAAD,SBS2,1
1298141,PAAD,SBS2,0
1298144,SKCM,SBS2,1
1298145,SKCM,SBS2,0
1298146,LIHC,SBS2,0
1298151,LIHC,SBS2,0
1298156,HNSC,SBS2,0
1298157,BRCA,SBS2,0
1298160,SKCM,SBS2,0
1298167,THCA,SBS2,0
1298168,KIRC,SBS2,0
1298169,KIRC,SBS2,0
1298215,HNSC,SBS2,1
1298216,PAAD,SBS2,0
1298218,PAAD,SBS2,0
1298219,PAAD,SBS2,0
1298222,ESCA,SBS2,1
1298223,LUSC,SBS2,1
1298226,LUSC,SBS2,1
1298347,LUAD,SBS2,1
1298348,LUAD,SBS2,1
1298349,SCLC,SBS2,0
1298350,LUAD,SBS2,1
1298351,LUSC,SBS2,0
1298352,LUSC,SBS2,0
1298353,LUSC,SBS2,0
1298356,LUSC,SBS2,0
1298357,STAD,SBS2,0
1298358,STAD,SBS2,1
1298359,ESCA,SBS2,1
1298362,HNSC,SBS2,1
1298365,OV,SBS2,0
1298475,PAAD,SBS2,0
1298476,PAAD,SBS2,1
1298526,PAAD,SBS2,0
1298529,HNSC,SBS2,1
1298531,HNSC,SBS2,0
1298533,PAAD,SBS2,0
1298534,PAAD,SBS2,1
1298537,LUAD,SBS2,0
1298538,LUSC,SBS2,0
1299050,HNSC,SBS2,1
1299052,HNSC,SBS2,1
1299059,HNSC,SBS2,0
1299061,SARC,SBS2,1
1299062,SCLC,SBS2,0
1299064,ESCA,SBS2,1
1299069,STAD,SBS2,0
1299070,OV,SBS2,0
1299075,PRAD,SBS2,0
1299078,SKCM,SBS2,1
1299080,SKCM,SBS2,1
1299081,SKCM,SBS2,0
1303896,LYMP,SBS2,0
1303897,DLBC,SBS2,1
1303900,BRCA,SBS2,0
1303901,SCLC,SBS2,0
1303911,BRCA,SBS2,1
1303912,BONE,SBS2,0
1322212,SCLC,SBS2,0
1322218,HL,SBS2,0
1322224,STAD,SBS2,1
1323913,LAML,SBS2,0
1327765,DLBC,SBS2,0
1327766,MM,SBS2,1
1327768,DLBC,SBS2,0
1327769,DLBC,SBS2,1
1327771,LCML,SBS2,0
1327773,DLBC,SBS2,0
1327774,ALL/CLL,SBS2,0
1327775,MM,SBS2,0
1330931,LCML,SBS2,0
1330932,LAML,SBS2,0
1330933,ALL/CLL,SBS2,0
1330935,HL,SBS2,0
1330941,BRCA,SBS2,1
1330942,LAML,SBS2,0
1330947,LAML,SBS2,0
1330948,LAML,SBS2,0
1330950,MM,SBS2,0
1330960,ALL/CLL,SBS2,0
1330964,SCLC,SBS2,1
1330972,SCLC,SBS2,0
1330973,SCLC,SBS2,1
1330975,PRAD,SBS2,0
1330981,ALL/CLL,SBS2,0
1330982,DLBC,SBS2,0
1330983,LAML,SBS2,0
1330984,DLBC,SBS2,0
1330985,LAML,SBS2,0
1330987,LYMP,SBS2,1
1330991,LAML,SBS2,0
1330993,PRAD,SBS2,0
1330994,ALL/CLL,SBS2,0
1330995,DLBC,SBS2,0
1331025,ALL/CLL,SBS2,0
1331030,DLBC,SBS2,1
1331032,DLBC,SBS2,1
1331033,DLBC,SBS2,0
1331034,DLBC,SBS2,0
1331035,DLBC,SBS2,1
1331036,DLBC,SBS2,0
1331037,DLBC,SBS2,0
1331038,DLBC,SBS2,0
1331039,HL,SBS2,0
1331040,LYMP,SBS2,0
1331045,DLBC,SBS2,0
1331048,DLBC,SBS2,0
1331050,DLBC,SBS2,0
1331055,SCLC,SBS2,0
1479987,OV,SBS2,0
1479988,OV,SBS2,1
1479995,OV,SBS2,0
1480358,OV,SBS2,0
1480359,OV,SBS2,0
1480360,OV,SBS2,1
1480361,OV,SBS2,0
1480362,OV,SBS2,0
1480364,OV,SBS2,0
1480367,OV,SBS2,0
1480371,OV,SBS2,0
1480372,OV,SBS2,0
1480374,OV,SBS2,0
1503361,ESCA,SBS2,1
1503362,ESCA,SBS2,0
1503363,ESCA,SBS2,0
1503364,STAD,SBS2,0
1503365,ESCA,SBS2,0
1503366,ESCA,SBS2,0
1503367,ESCA,SBS2,0
1503368,ESCA,SBS2,1
1503369,LUAD,SBS2,0
1503370,LUAD,SBS2,0
1503371,ESCA,SBS2,0
1503373,BONE,SBS2,0
1509073,KIRC,SBS2,0
1509074,KIRC,SBS2,0
1524414,KIRC,SBS2,0
1524415,KIRC,SBS2,0
1524416,KIRC,SBS2,0
1524417,KIRC,SBS2,0
1524418,KIRC,SBS2,0
1524419,KIRC,SBS2,0
1659817,MM,SBS2,1
1659818,MM,SBS2,0
1659819,DLBC,SBS2,0
1659823,COREAD,SBS2,0
1659928,COREAD,SBS2,0
1659929,COREAD,SBS2,0
1660034,COREAD,SBS2,0
1660035,COREAD,SBS2,1
1660036,COREAD,SBS2,0
1674021,COREAD,SBS2,0
1789883,COREAD,SBS2,0
